,RealGM ID,Season,Name,Position 1,Position 2,Play Style,Height,Weight,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,3 Point Confidence,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,FGA/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,Dunks per Minute Played,Unassisted Shots @ Rim /100Poss,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Finishing Score,Shooting Score,Shot Creation Score,Passing Score,Rebounding Score,Athleticism Score,Defense Score,College Productivity Score,Percentile Score,Box Score Creation,Rim Shot Creation,Helio Score,Draft Score,Image Link
124,105342,2019-20,Cole Anthony,PG,,Scorer,75,185.0,UNC,ACC,10.0,12.0,10.05,1.0,"May 15, 2000",20.13,4.0,22,20,768.0,17.5,0.501,0.451,0.409,0.371,383.0,1.4,16.4,8.7,24.1,2.1,0.9,1.2599999999999998,15.9,0.127,30.0,44.708,1.2,0.9,2.1,0.108,3.3,1.8,5.1,1.14,99.9,102.4,0.384,-2.45,6.8,18.0,0.38,4.3,10.6,0.402,2.6,7.3,0.348,0.245,0.37604227212681635,5.0,6.7,0.75,6.5,4.6,1.5,0.3,4.0,3.3,21.2,9.7,25.5,6.1,15.1,3.6,10.4,7.1,9.5,9.3,6.5,2.1,0.4,5.7,4.7,30.1,25.5,3.0,4.34,0.797692,0.00390625,4.6869,20.0,53.6,8.1,39.1,33.3,4.4,40.9,53.1,25.0583,2018-19,PSA Cardinals,Nike 17U,10.0,9.0,11.6,24.4,6.1,15.0,0.407,3.4,6.5,0.523,7.4,8.8,0.841,0.0,7.8,7.8,4.5,1.4,0.1,3.9,2.4,2018.0,U18 Americas Championship,6,21:21,14.3,5.3,10.5,.508,1.3,3.8,.348,2.3,2.7,.875,2.2,4.2,1.2,0.5,2.7,2.5,Gold,0.0859375,0.234375,0.8359375,0.09036144578313253,0.8757763975155279,0.78125,0.5874125874125874,0.23776223776223776,46.6,6.229,55.882,2.7240631086139526,0.5962883274674006,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Anthony_Cole_orl22.jpg
126,24149,2012-13,Myck Kabongo,PG,,Athletic,74,180.4,Texas,Big 12,6.0,5.0,6.54,2.0,"Jan 12, 1992",21.47,15.0,11,11,410.0,20.2,0.549,0.455,0.245,0.7,172.0,2.0,13.6,7.7,33.5,3.2,0.0,0.0,20.2,0.146,22.8,37.102,0.9,0.7,1.6,0.156,2.6,2.5,5.1,1.65,108.1,96.5,0.423,0.93,4.5,10.7,0.418,3.7,8.1,0.458,0.8,2.6,0.296,0.179,0.26809611829944546,6.0,7.5,0.792,5.4,6.0,2.1,0.0,3.6,2.0,15.7,6.7,16.1,5.6,12.1,1.2,4.0,8.9,11.3,8.0,8.9,3.2,0.0,5.4,2.9,23.6,16.1,0.0,0.0,0.0,0.0,8.566777799999999,61.8,52.9,13.9,13.6,13.3,0.0,24.5,75.0,26.965200000000003,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,U18 Americas Championship,5,28:36,19.8,5.8,14.6,.397,1.4,3.2,.437,6.8,9.0,.756,7.8,6.4,0.8,0.4,6.4,3.8,Bronze,0.6484375,0.03125,0.5546875,0.4036144578313253,0.7857142857142857,0.4296875,0.32167832167832167,0.0979020979020979,40.9,5.532,58.168,1.0981683618507234,0.48372222277325627,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Kabongo_Myck_ncaatx.jpg
125,76759,2016-17,Frank Jackson,PG,,Shooter,75,201.6,Duke,ACC,27.0,9.0,10.91,1.0,"May 4, 1998",19.16,13.0,36,16,895.0,17.0,0.598,0.564,0.459,0.363,371.0,3.1,8.3,5.8,12.6,1.3,0.2,0.3466666666666667,12.9,0.106,21.1,29.355,2.4,0.9,3.3,0.147,3.7,1.4,5.1,1.24,119.0,106.4,0.197,-0.93,5.9,12.6,0.473,3.7,6.8,0.539,2.3,5.8,0.395,0.288,0.42460187353629986,3.4,4.6,0.755,4.0,2.7,0.9,0.1,2.2,3.8,17.6,8.5,18.0,5.2,9.7,3.3,8.3,4.9,6.5,5.8,3.9,1.3,0.1,3.1,5.4,25.2,18.0,4.0,4.2,1.0888332,0.004469273743016759,4.666428,33.8,63.2,23.3,20.3,38.6,18.2,45.9,84.3,50.2637,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,adidas Nations Counselors,7,20:25,10.3,4.0,12.3,.326,0.7,3.6,.200,1.6,2.0,.786,3.7,2.4,0.7,0.0,1.3,1.4,-,0.7734375,0.6796875,0.0078125,0.04819277108433735,0.3385093167701863,0.1796875,0.055944055944055944,0.3706293706293706,30.7,3.454,60.191,1.7495237806386783,0.3900704489725755,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Jackson_Frank_phx22.jpg
127,9347,2012-13,Phil Pressey,PG,,Floor General,71,177.0,Missouri,SEC,23.0,11.0,6.01,3.0,"Feb 17, 1991",22.37,50.0,34,34,1151.0,16.6,0.476,0.437,0.379,0.272,489.0,2.6,8.6,5.7,37.8,3.1,0.2,0.3757575757575758,22.1,0.146,23.2,41.881,1.9,1.5,3.4,0.117,3.5,1.5,5.0,2.0,102.3,100.5,0.412,3.38,4.9,13.0,0.376,3.3,8.1,0.408,1.6,4.9,0.324,0.223,0.34934850640113796,2.6,3.5,0.735,3.9,8.3,2.1,0.1,4.2,2.2,14.0,7.2,19.1,4.8,11.9,2.3,7.2,3.8,5.2,5.7,12.2,3.1,0.1,6.1,3.3,20.5,19.1,0.0,0.0,0.0,0.0,5.4522096,30.4,43.0,6.1,31.7,38.7,6.5,37.9,37.0,17.9379,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,NIKE Global Challenge,6,18:00,4.3,1.3,7.2,.186,0.0,1.5,.000,1.7,3.0,.556,2.3,4.3,2.2,0.2,2.7,2.8,-,0.15234375,0.3515625,0.875,0.7951807228915663,0.30434782608695654,0.2421875,0.34965034965034963,0.02097902097902098,38.6,7.333,47.093,0.6635249583183317,0.4151387122583521,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Pressey_Phil_gsw1617.jpg
128,81685,2018-19,Darius Garland,PG,,Shooter,74,175.0,Vanderbilt,SEC,4.0,1.0,7.79,1.0,"Jan 26, 2000",19.42,14.0,5,5,139.0,23.6,0.657,0.639,0.426,0.296,71.0,1.6,13.7,7.7,25.7,1.7,1.5,1.59375,19.6,0.153,27.9,41.044,0.4,0.1,0.5,0.148,3.8,1.1,4.9,0.87,112.0,106.3,0.294,-4.4,8.3,15.5,0.537,5.2,8.9,0.581,3.2,6.6,0.478,0.341,0.45050442477876107,3.5,4.6,0.75,5.5,3.7,1.2,0.6,4.3,2.0,23.3,12.1,22.6,7.5,13.0,4.6,9.6,5.0,6.7,7.9,5.4,1.7,0.8,6.3,2.9,33.8,22.6,0.0,0.0,0.0,0.0,4.8880184,27.8,60.0,22.2,29.6,56.2,0.0,42.6,54.5,29.388600000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,0.9765625,0.5703125,0.018072289156626505,0.7857142857142857,0.2265625,0.4125874125874126,0.14685314685314685,43.9,7.197,58.029,0.9044430935187218,0.4383002212737793,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Garland_Darius_cle22.jpg
129,16617,2011-12,Casper Ware,PG,,Scorer,70,170.0,Long Beach State,Big West,25.0,9.0,0.87,4.0,"Jan 17, 1990",22.45,400.0,34,33,1146.0,20.1,0.545,0.501,0.561,0.318,555.0,1.4,7.4,4.4,20.8,2.4,0.3,0.5333333333333333,13.0,0.103,27.7,40.822,3.3,1.7,5.0,0.174,4.3,0.4,4.7,1.41,112.0,99.2,0.344,-0.44,6.6,16.4,0.401,3.3,7.2,0.459,3.3,9.2,0.356,0.278,0.4355856052344602,4.2,5.2,0.793,2.9,4.0,1.6,0.1,2.8,2.2,20.6,9.8,24.5,4.9,10.8,4.9,13.7,6.2,7.8,4.3,5.9,2.4,0.2,4.2,3.3,30.7,24.5,1.0,1.36,0.13921504,0.0008726003490401396,2.507918,15.7,62.2,34.8,28.2,36.8,14.3,56.1,67.0,47.083200000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265625,0.58203125,0.2421875,0.14156626506024098,0.07763975155279502,0.0625,0.4405594405594406,0.09090909090909091,23.799999999999997,5.965,53.168,0.22684219485043094,0.11194049528849447,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Ware_Casper_was1617.jpg
130,108176,2019-20,Ashton Hagans,PG,,Athletic,75,193.0,Kentucky,SEC,24.0,6.0,7.46,2.0,"Jul 8, 1999",20.98,12.0,30,29,994.0,17.3,0.519,0.434,0.234,0.536,408.0,0.9,11.8,6.9,36.4,3.4,0.7,1.1609756097560975,23.7,0.161,22.4,37.827,1.5,1.8,3.3,0.132,1.9,2.8,4.7,1.85,101.8,95.6,0.388,2.48,4.3,10.7,0.404,3.7,8.2,0.448,0.6,2.5,0.258,0.152,0.2454146341463415,4.6,5.7,0.81,4.7,7.7,2.3,0.2,4.1,3.1,13.9,6.3,15.6,5.3,11.9,0.9,3.6,6.8,8.3,6.9,11.2,3.4,0.4,6.1,4.6,20.3,15.6,11.0,8.57,3.7212396900000004,0.011066398390342052,6.7737852,48.3,53.9,10.1,28.3,29.3,9.1,23.4,62.5,22.0786,2018-19,Game Elite Gold,Gold Gauntlet 17U,3.0,3.0,30.7,12.33,4.33,9.67,0.448,1.33,1.67,0.8,2.33,3.33,0.7,1.0,2.33,3.33,3.33,0.67,0.0,2.67,1.67,2017.0,adidas Nations,6,26:40,8.7,2.8,8.5,.333,0.3,2.8,.118,2.7,4.0,.667,2.8,3.3,1.0,0.3,3.3,3.7,4th,0.62890625,0.0390625,0.3984375,0.6927710843373494,0.6645962732919255,0.984375,0.8251748251748252,0.07692307692307693,53.900000000000006,5.699,57.925,2.0557690588365305,0.5986214929938656,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Hagans_Ashton_min20.jpg
131,80980,2017-18,Tra Holder,PG,,Scorer,73,180.0,Arizona State,Pac-12,20.0,12.0,6.55,4.0,"Sep 27, 1995",22.76,109.0,32,32,1124.0,19.2,0.554,0.486,0.43,0.437,576.0,3.0,10.2,6.7,18.4,2.1,0.1,0.19090909090909092,12.9,0.103,26.2,36.988,2.8,1.2,4.1,0.145,4.1,0.5,4.6,1.41,112.9,106.2,0.323,-0.4,6.3,15.5,0.407,3.8,8.8,0.435,2.5,6.7,0.369,0.264,0.397171464330413,5.7,6.8,0.837,4.8,3.9,1.5,0.0,2.8,2.3,20.7,8.7,21.4,5.3,12.2,3.4,9.2,7.8,9.4,6.6,5.4,2.1,0.0,3.8,3.2,28.7,21.4,0.0,0.0,0.0,0.0,5.4066886,31.7,46.4,20.3,25.3,40.0,13.6,43.0,55.1,33.5689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1953125,0.75,0.25,0.14156626506024098,0.6335403726708074,0.1328125,0.03496503496503497,0.04895104895104895,27.3,5.037,47.311,0.8537524471153448,0.35344490083306757,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Holder_Tra_asu.jpg
132,117356,2020-21,Sharife Cooper,PG,,Athletic,73,180.0,Auburn,SEC,5.0,7.0,9.28,1.0,"Jun 11, 2001",20.05,24.0,12,12,397.0,22.9,0.519,0.427,0.31,0.56,270.0,2.2,11.3,6.9,51.9,1.6,0.7,0.9739130434782608,17.7,0.125,33.1,55.023,1.4,0.3,1.7,0.174,4.7,-0.4,4.3,1.94,110.6,106.6,0.497,3.32,7.3,18.5,0.391,5.9,12.8,0.465,1.3,5.7,0.228,0.149,0.26275092936802974,8.6,10.4,0.825,5.1,9.8,1.2,0.3,5.0,3.2,24.4,9.9,25.2,8.1,17.4,1.8,7.8,11.7,14.1,7.0,13.3,1.6,0.4,6.9,4.4,33.2,25.2,1.0,1.15,0.50750535,0.0025188916876574307,11.120986799999995,47.3,51.7,6.7,21.7,35.0,0.0,31.0,53.8,19.847099999999998,2018-19,A.O.T. Running Rebels,Nike 17U,10.0,9.0,15.5,20.0,6.3,16.0,0.394,2.0,5.7,0.351,5.4,8.2,0.659,0.0,4.4,4.4,6.4,1.2,0.1,3.5,2.3,,,,,,,,,,,,,,,,,,,,,,0.50390625,0.1015625,0.984375,0.7710843373493976,0.6645962732919255,0.8359375,0.22377622377622378,0.3776223776223776,55.800000000000004,9.432,61.361,2.180501162629355,0.605738103897737,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Cooper_Sharife_cle22.jpg
133,22892,2013-14,Jordan Clarkson,PG,,Athletic,76,186.3,Missouri,SEC,23.0,12.0,6.86,3.0,"Jun 7, 1992",22.06,206.0,35,35,1228.0,20.2,0.547,0.482,0.244,0.418,605.0,2.9,9.3,6.4,23.3,1.9,0.6,0.9119999999999999,14.3,0.116,27.9,39.824,3.2,1.2,4.4,0.142,3.8,0.5,4.3,1.27,112.7,108.2,0.397,-1.19,6.8,15.2,0.448,5.8,11.5,0.501,1.0,3.7,0.281,0.174,0.2611961904761905,5.3,6.4,0.831,4.4,3.8,1.2,0.2,3.0,2.5,19.9,10.4,23.1,8.8,17.5,1.6,5.6,8.0,9.7,6.6,5.8,1.9,0.3,4.6,3.8,30.3,23.1,10.0,4.94,1.9145562800000002,0.008143322475570033,8.9526822,43.4,59.6,10.7,32.3,37.1,8.9,24.4,59.4,22.012099999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,0.2421875,0.5390625,0.06626506024096386,0.515527950310559,0.84375,0.18181818181818182,0.04195804195804196,40.1,4.903,65.522,1.6882227508467587,0.4974938903804726,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Clarkson_Jordan_uta22.jpg
135,132418,2020-21,DJ Carton,PG,,Athletic,74,200.0,Marquette,Big East,13.0,14.0,8.58,2.0,"Aug 5, 2000",20.9,34.0,27,24,839.0,16.4,0.549,0.507,0.432,0.373,354.0,2.2,12.2,7.5,23.8,2.2,1.4,1.7111111111111112,21.2,0.165,24.7,36.291,1.1,1.0,2.1,0.101,2.3,1.6,3.8,1.08,100.5,103.0,0.324,-2.92,5.8,12.9,0.446,4.2,7.3,0.571,1.6,5.6,0.282,0.202,0.3412436974789916,3.6,4.8,0.743,5.2,4.4,1.5,0.5,4.1,2.9,16.7,8.4,18.9,6.1,10.7,2.3,8.2,5.2,7.0,7.7,6.5,2.2,0.8,6.0,4.2,24.4,18.9,13.0,13.16,4.4143246,0.015494636471990465,6.3397215,36.5,62.6,8.1,20.3,47.3,7.7,43.2,45.5,24.175600000000003,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,U18 Americas Championship,-,-:-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,0.84375,0.5078125,0.4140625,0.0572289156626506,0.7422360248447205,0.9453125,0.6293706293706294,0.11888111888111888,53.2,4.806,66.208,1.5073548856388477,0.5395666622716224,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Carton_DJ_ohiost19.jpg
134,4175,2010-11,Diante Garrett,PG,,Floor General,77,181.0,Iowa State,Big 12,16.0,16.0,4.55,4.0,"Nov 3, 1988",22.65,181.0,32,31,1175.0,18.6,0.497,0.47,0.357,0.154,581.0,1.1,9.7,5.4,33.9,2.6,0.6,0.9750000000000001,16.0,0.117,27.6,43.674,1.9,1.6,3.6,0.121,2.7,1.0,3.8,1.84,101.7,100.6,0.47,1.92,7.3,17.6,0.413,5.3,11.3,0.465,2.0,6.3,0.319,0.216,0.33693195266272186,2.2,2.7,0.825,4.1,6.6,1.9,0.2,3.6,1.9,18.8,10.3,24.9,7.5,16.0,2.8,8.9,3.2,3.9,5.7,9.4,2.6,0.3,5.1,2.6,26.6,24.9,2.0,,,0.001702127659574468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572289156626506,0.2360248447204969,,0.5734265734265734,0.013986013986013986,,6.865,,2.249186437286743,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Garrett_Diante_por14.jpg
136,56935,2017-18,Brandon Goodwin,PG,,Athletic,72,180.0,Florida Gulf Coast,A-Sun,22.0,12.0,-5.44,4.0,"Oct 2, 1995",22.75,400.0,34,33,1135.0,22.5,0.559,0.515,0.323,0.405,652.0,4.0,13.9,9.3,26.0,2.2,0.4,0.676923076923077,15.0,0.115,28.0,41.888,3.3,1.9,5.2,0.184,3.4,0.1,3.5,1.62,113.8,99.7,0.382,0.67,7.9,16.7,0.47,6.4,11.3,0.564,1.5,5.4,0.275,0.182,0.29707357859531774,5.1,6.8,0.75,6.6,5.7,1.6,0.1,3.5,1.9,22.3,10.7,22.8,8.7,15.4,2.0,7.4,6.9,9.2,9.0,7.8,2.2,0.2,4.8,2.5,30.4,22.8,8.0,3.79,1.27334525,0.007048458149779736,7.66023,44.5,65.9,24.5,23.2,38.2,0.0,32.3,71.4,33.9647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9765625,0.1796875,0.6328125,0.3433734939759036,0.9254658385093167,0.4140625,0.46153846153846156,0.055944055944055944,49.9,6.14,66.115,0.5200902334536484,0.14070098417819052,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Goodwin_Brandon_atl20.jpg
137,81683,2017-18,Trevon Duval,PG,,Athletic,75,191.0,Duke,ACC,29.0,8.0,9.7,1.0,"Aug 3, 1998",19.91,6.0,37,34,1103.0,13.7,0.489,0.473,0.309,0.257,449.0,2.1,4.9,3.6,30.3,2.8,0.5,0.8484848484848485,20.8,0.141,21.3,36.973,1.5,1.5,3.0,0.108,1.1,2.1,3.2,2.03,104.3,103.2,0.316,3.23,5.4,12.5,0.428,4.2,8.7,0.49,1.1,3.9,0.29,0.189,0.29919866444073456,1.9,3.2,0.596,2.6,7.5,2.0,0.2,3.7,3.2,13.8,7.6,17.8,6.0,12.3,1.6,5.5,2.7,4.6,3.8,10.6,2.8,0.3,5.2,4.6,19.5,17.8,12.0,7.82,2.7108421000000003,0.010879419764279238,6.170459000000001,44.5,55.8,22.1,24.6,36.5,6.5,30.9,74.2,34.3613,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,adidas Nations,10,24:12,12.4,5.0,10.7,.467,0.4,2.0,.200,2.0,3.7,.541,3.8,4.3,1.3,0.3,3.2,2.4,Gold,0.6875,0.1171875,0.20703125,0.7590361445783133,0.018633540372670808,0.390625,0.3356643356643357,0.18181818181818182,33.7,5.593,56.077,2.497491237534602,0.49558099765850205,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Duval_Trevon_duke17.jpg
139,24183,2013-14,Jahii Carson,PG,,Athletic,71,180.0,Arizona State,Pac-12,21.0,12.0,7.41,2.0,"Aug 31, 1992",21.83,32.0,33,33,1168.0,17.1,0.52,0.47,0.189,0.446,629.0,2.4,9.8,6.3,29.7,1.1,0.2,0.3384615384615385,16.4,0.128,31.2,45.362,1.6,1.6,3.2,0.109,2.3,0.0,2.3,1.32,101.5,103.8,0.435,-1.16,7.2,16.7,0.433,6.0,13.5,0.443,1.2,3.2,0.391,0.229,0.2548241379310345,5.3,7.4,0.719,4.6,5.2,0.8,0.1,4.0,2.5,21.0,10.5,24.2,8.7,19.6,1.8,4.6,7.7,10.8,6.6,7.6,1.1,0.1,5.8,3.6,30.5,24.2,4.0,1.9,0.6387419999999999,0.003424657534246575,8.135556,43.1,51.9,22.0,38.0,35.7,9.1,18.9,77.8,27.6442,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,U19 World Cup,8,08:30,2.1,0.8,2.0,.375,0.0,0.0,.000,0.6,1.0,.625,1.0,2.4,0.9,0.0,1.2,1.1,5th,0.453125,0.21875,0.6171875,0.19578313253012047,0.468944099378882,0.34765625,0.0979020979020979,0.027972027972027972,30.3,6.868,55.25,0.7155049313753343,0.36598070343948513,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Carson_Jahii_ncaa.jpg
138,9305,2011-12,Marquis Teague,PG,,Athletic,74,179.8,Kentucky,SEC,38.0,2.0,7.93,1.0,"Feb 28, 1993",19.33,6.0,40,40,1303.0,13.2,0.491,0.449,0.227,0.338,457.0,1.6,7.1,4.5,25.6,1.7,0.8,1.0879999999999999,21.1,0.149,20.2,33.601,1.7,1.8,3.5,0.108,0.8,1.4,2.3,1.75,101.7,99.5,0.307,1.44,4.5,10.8,0.412,3.7,8.3,0.438,0.8,2.5,0.325,0.192,0.2673007246376812,2.6,3.7,0.714,3.1,5.9,1.1,0.3,3.3,2.8,12.3,6.7,16.3,5.5,12.6,1.2,3.7,3.9,5.5,4.7,8.8,1.7,0.5,5.0,4.2,18.6,16.3,7.0,4.52,1.7342336,0.005372217958557176,6.253984,44.0,55.5,12.8,33.2,28.2,9.1,22.7,88.5,28.7427,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,U17 World Cup,8,19:30,7.0,2.5,7.0,.357,0.0,1.2,.000,2.0,3.0,.667,1.9,6.0,1.8,0.1,2.4,1.5,Gold,0.61328125,0.0234375,0.078125,0.4457831325301205,0.09627329192546584,0.7578125,0.6643356643356644,0.06293706293706294,34.300000000000004,4.589,58.132,1.7562203713199376,0.4599572665393731,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Teague_Marquis_bkn14.jpg
140,76235,2016-17,Kobi Simmons,PG,,Athletic,76,166.2,Arizona,Pac-12,32.0,5.0,7.63,1.0,"Jul 4, 1997",19.99,26.0,37,19,871.0,12.8,0.5,0.452,0.349,0.317,319.0,1.9,6.1,4.1,15.7,1.6,0.4,0.64,12.5,0.1,22.0,31.077,1.3,1.1,2.4,0.11,0.3,1.6,1.8,1.59,106.0,103.6,0.188,0.32,5.1,12.9,0.395,3.6,8.4,0.432,1.5,4.5,0.327,0.22,0.3376420118343195,3.2,4.1,0.775,2.8,3.4,1.1,0.1,2.1,3.2,14.8,7.6,19.2,5.4,12.5,2.2,6.7,4.7,6.1,4.1,5.0,1.6,0.2,3.1,4.8,22.1,19.2,15.0,18.1,2.7284845,0.01722158438576349,2.894304,29.5,54.2,48.9,35.6,34.0,14.7,34.9,62.5,41.471199999999996,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,adidas Nations Counselors,15,21:52,11.1,4.5,11.3,.402,0.7,3.3,.224,1.3,1.9,.655,2.9,3.1,1.3,0.1,2.1,2.2,-,0.25390625,0.15625,0.08984375,0.20481927710843373,0.040372670807453416,0.265625,0.25874125874125875,0.03496503496503497,16.3,3.277,44.786,1.599151835060424,0.0,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Jordansimmons_Kobi_cha19.jpg
141,13470,2012-13,Will Cherry,PG,,Athletic,73,181.0,Montana,Big Sky,18.0,4.0,-4.29,4.0,"Feb 8, 1991",22.39,282.0,22,21,723.0,20.6,0.524,0.45,0.362,0.557,314.0,3.4,13.8,8.7,25.9,3.6,1.2,1.7999999999999998,17.2,0.131,26.1,38.176,1.5,1.0,2.5,0.137,1.0,0.8,1.8,1.48,104.7,99.5,0.334,-0.1,4.9,12.2,0.403,3.8,7.8,0.482,1.2,4.4,0.263,0.179,0.3046592,5.2,6.8,0.764,5.2,4.8,2.3,0.4,3.2,2.1,16.2,7.7,19.2,5.9,12.2,1.8,6.9,8.2,10.7,8.2,7.5,3.6,0.7,5.0,3.3,25.4,19.2,1.0,1.01,0.34569472000000007,0.0013831258644536654,6.5716224,44.8,55.6,23.6,19.0,31.0,7.7,36.2,81.0,41.357800000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67578125,0.046875,0.23046875,0.23493975903614459,0.8757763975155279,0.734375,0.8461538461538461,0.006993006993006993,45.6,5.095,56.107,0.6499501134212737,0.3922508147867246,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Cherry_Will_tor14.jpg
142,1602,2008-09,Jonny Flynn,PG,,Floor General,72,195.6,Syracuse,Big East,28.0,10.0,9.48,2.0,"Feb 6, 1989",20.39,18.0,38,38,1418.0,,0.567,0.507,0.298,0.481,,,,,,,,,18.1,,,,3.3,1.5,4.9,0.137,,,,1.97,,,0.426,2.71,6.2,13.4,0.46,4.9,9.4,0.521,1.3,4.0,0.317,,0.30720650406504063,5.1,6.5,0.786,2.9,7.2,1.5,0.2,3.6,1.6,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,U19 World Cup,13,25:00,9.2,3.1,7.2,.430,0.6,2.2,.276,2.5,3.0,.821,2.7,3.5,2.2,0.1,1.9,1.5,Silver,,,,0.7048192771084337,,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Flynn_Jonny_DET.jpg
143,1614,2008-09,Jeff Teague,PG,,Shooter,74,175.2,Wake Forest,ACC,24.0,7.0,7.36,2.0,"Jun 10, 1988",21.05,51.0,31,31,991.0,,0.615,0.546,0.275,0.59,,,,,,,,,18.0,,,,3.8,1.8,5.6,0.227,,,,1.06,,,0.32,-2.74,7.3,15.0,0.485,5.4,10.9,0.502,1.8,4.1,0.441,,0.33875698324022346,7.2,8.8,0.817,4.1,4.4,2.3,0.8,4.2,2.7,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0572289156626506,,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Teague_Jeff_bos20.jpg
